"to review","working notes","partID","partLabel","partType","partDesc","partInstr","domainID","specimenSet","compartSet","groupID","classID","nomenclatureID","ontologyRef","latExp","catSetID","unitSetID","aggScaleID","aggSetID","qualitySetID","status","firstReleased","lastUpdaed","changes","methodSteps","methodStepsRequired","methodStepsOrder","methodSets","methodSetsRequired","methodSetsOrder","measures","measuresRequired","measuresOrder","measureSets","measureSetsRequired","measureSetsOrder","datasets","datasetsRequired","datasetsOrder","sites","sitesRequired","sitesOrder","samples","samplesRequired","samplesOrder","addresses","addressesRequired","addressesOrder","contacts","contactsRequired","contactsOrder","organizations","organizationsRequired","organizationsOrder","instruments","instrumentsRequired","instrumentsOrder","polygons","polygonsRequired","polygonsOrder","languageLUs","translationLUs","partLUs","setLUs","refLink","dataType","minValue","maxValue","minLength","maxLength","label_fr","partDescription_fr","partInstruction_fr","NWSS","NWSS_process","NWSS_notes","ENA","ENA_notes","NORMAN","NORMAN_note","W_SPHERE","W_SPHERE_Notes","version1Table...83","version1Location","version1Table...85","version1Variable","version1Category","version1to2Changes"
NA,"depreciate. Use referenceLink","snfl","Sewer network file link depreciated 2","attribute","Link to a file that has any detailed information about the sewer network associated with the site (any format).","Depreciate in version 2. This attribute has been changed to referenceLink. Use po_referenceLink to specify polygon link to sewer network file.","naDomain","naSpecimenSet","naCompartmentSet","naGroup","naClass","naNomenclature",NA,"NA","NA","naUnitSet","NA","naAggrSet","NA","depreciated","1.0","2.0","depreciated","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","0","30","Lien vers le fichier du réseau d'égouts","Lien vers un fichier contenant toute information additionnelle au sujet du réseau d'égouts associé é ce site d'échantillonnage (tous les formats sont acceptés).","NA","not included",NA,NA,"not included",NA,NA,NA,"not included",NA,"Site","variables",NA,"sewerNetworkFileLink","NA","depricate???"
NA,"github issue #124 and #204","snowy","Snowy","category","Qualitative category for the weather measure, specifying a snowy day.","NA","Phy","siSpecimen","anyCompartment","siteFeat","naClass","naNomenclature",NA,"NA","weathCatSet","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","0","30","Neigeux","Catégorie qualitative pour la mesure météorologique, spécifiant un jour de neige.","NA","not included",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"cat of fractionAnalyzed.","sol","Solid fraction","category","Solid fraction of a sample.","NA","naDomain","naSpecimenSet","waterCompartment","naGroup","naClass","naNomenclature",NA,"NA","fractionCat","naUnitSet","NA","naAggrSet","NA","active","1.0","2.0","description wording, structure","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","NA","NA","Fraction solide","Fraction solide.","NA","not included",NA,NA,NA,NA,NA,NA,"not included",NA,"WWMeasure","variableCategories",NA,"fractionAnalyzed","solid","NA"
NA,NA,"solidSep","Solid seperation","method","Process used to separate solid and liquid phases of the sample.","Solid seperation is used either prior to or in the absence of the concentration method specified in 'methodConc'.","naDomain","saSpecimen","waterCompartment","procGrp","naClass","naNomenclature",NA,"NA","solidSeparationCat","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","categorical","NA","NA","0","30","Séparation des solides","Le procès utilisé pour séparer les phases solides et liquides de l'échantillon, soit avant, soit en l'absence de la méthode de concentration spécifiée dans ""methodConc"".","NA","solids_seperation","NA","NA","not included","NA",NA,NA,"not included",NA,"not in version 1","not in version 1",NA,"not in version 1","NA","NA"
NA,NA,"solidSeparationCat","Solid separation category set","catSetPT","Category set for the separation of solids.","NA","naDomain","naSpecimenSet","naCompartmentSet","naGroup","naClass","naNomenclature",NA,"NA","solidSeparationCat","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","categorical","NA","NA","NA","NA","Ensemble de catégories de séparation des solides","Ensemble de catégories pour la séparation des solides.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"not in Version 1","not in Version 1",NA,"not in Version 1","NA","NA"
NA,NA,"specHum","Specific humidity","measure","Measure for specific humidity, the unit is the ratio of the mass of water vapour and the mass of total air.","NA","naDomain","naSpecimenSet","anyCompartment","naGroup","naClass","naNomenclature",NA,"NA","NA","specHumidUnits","see unit","naAggrSet","genQualitySet","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","see unit","see unit","see unit","NA","NA","Humidité specifique","Mesure d'humidité spécifique, l'unité est le rapport entre la masse de la vapeur d'eau et la masse de l'air total.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"not in version 1","not in version 1",NA,"not in version 1","NA","NA"
NA,NA,"specHumidUnits","Specific humidity unit set","unitSet","Unit set for specific humidity.","NA","naDomain","naSpecimenSet","anyCompartment","naGroup","naClass","naNomenclature",NA,"NA","NA","specHumidUnits","quantitative","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","categorical","NA","NA","NA","NA","Ensemble d'unités d'humidité spécifique","Ensemble d'unités pour les mesures d'humidité spécifique.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"not in version 1","not in version 1",NA,"not in version 1","NA","NA"
NA,"partType cateogory","specimen","Specimen Part Type","dictionary","The substance upon which the observation was made.","See partID = specimentID","naDomain","naSpecimenSet","naCompartmentSet","naGroup","naClass","naNomenclature",NA,"NA","partTypeCat","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","varchar","NA","NA","NA","NA","Type de partie du spécimen","La substance sur laquelle l'observation a été faite.","Voir partID = specimentID","not included",NA,NA,NA,NA,NA,NA,"not included",NA,"NA","NA",NA,"NA","NA","NA"
NA,NA,"qualityFlag","Quality Flag","attribute","A field for reporting any quality concerns - of lack thereof - for a sample or measure.","Types of quality flag vary on context; please see the qulaityFlagSet to be confirm.","naDomain","naSpecimenSet","naCompartmentSet","naGroup","naClass","naNomenclature",NA,"NA","NA","naUnitSet","NA","naAggrSet","all","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","header","optional","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","header","optional","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","categorical","NA","NA","0","30","Indicateur de qualité","Un champ pour signaler un problème de qualité - ou son absence - pour un échantillon ou une mesure.","Les types d'indicateurs de qualité varient selon le contexte ; veuillez consulter le QulaityFlagSet pour en avoir la confirmation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"specSet","Specimen Set","attribute","The set that includes different specimen cagetories valid for a given part.","Mostly applicable for measures, methods, units, and aggregations.","naDomain","naSpecimenSet","naCompartmentSet","naGroup","naClass","naNomenclature",NA,"NA","NA","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","header","input","NA","categorical","NA","NA","NA","NA","Groupes de spécimens","Un ensemble qui comprend différents types de cagettes de spécimens.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"specSetPT","Specimen Set Part Type","dictionary","The part type for specimen sets.","Only used for the dictionary entries of parts.","naDomain","naSpecimenSet","anyCompartment","naGroup","naClass","naNomenclature",NA,"NA","partTypeCat","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","varchar","NA","NA","0","15","Type de partie d'ensemble de spécimens","Le type de partie pour les ensembles de spécimens.","Utilisé uniquement pour les entrées du dictionnaire relatives aux parties.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"spikeMat","Spike Material","method","Material into which the recovery efficiency control target is spiked.","NA","naDomain","naSpecimenSet","anyCompartment","procGrp","naClass","naNomenclature",NA,"NA","spikeMatCat","naUnitSet","NA","naAggrSet","NA","active","1.0","2.0","description wording","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","categorical","NA","NA","0","4","Objectif de contrôle de l'efficacité de la récupération","rec_eff_spike_matrix","NA","NA","NA","not included","NA",NA,NA,NA,"not included",NA,"not in version 1","not in version 1",NA,"not in version 1","NA","NA"
NA,NA,"spikeMatCat","Categories of spikeMat","catSetPT","Categories for spikeMat (aterial into which the recovery efficiency control target is spiked).","NA","naDomain","naSpecimenSet","anyCompartment","naGroup","naClass","naNomenclature",NA,"NA","spikeMatCat","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","categorical","NA","NA","NA","NA","Ensemble de catégories pour matrice enrichie","Catégories pour spikeMat (matrices dans lesquelles la cible de contrôle de l'efficacité de la récupération est injectée).","NA","vs_rec_eff_spike_matrix",NA,NA,NA,NA,NA,NA,"not included",NA,"not in Version 1","not in Version 1",NA,"not in Version 1","NA","NA"
NA,NA,"spikeTarget","Recovery Efficiency Spike Target","method","Method specifying the recovery efficiency control target. This matches on to the the spike material method ID.","Should typically be indexed as a step proceeding the spikeMaterial methodID step.","Bio","saSpecimen","anyCompartment","measGrp","naClass","naNomenclature",NA,"NA","spikeTargetCatSet","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","categorical","NA","NA","0","30","Efficacité de la récupération de la matrice enrichie","Méthode spécifiant la cible de contrôle de l'efficacité de récupération. Elle correspond à l'ID de la méthode de la matrice enrichie.","Devrait typiquement être indexé comme une étape procédant à l'étape spikeMaterial methodID.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"spikeTargetCatSet","Recovery Efficiency Spike Target Category Set","catSetPT","The category set capturing containing all of the valid categories for the recovery efficiency control (or spike) target.","NA","Bio","saSpecimen","anyCompartment","naGroup","naClass","naNomenclature",NA,"NA","spikeTargetCatSet","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","varchar","NA","NA","NA","NA","Ensemble de catégories pour l'efficacité de la récupération de la matiére enrichie","L'ensemble de catégories contenant toutes les catégories valides pour la cible de contrôle de l'efficacité de la récupération (ou de matrice enrichie).","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"spill","Sample spilled","quality","Sample contents spilled from container.","NA","naDomain","saSpecimen","anyCompartment","naGroup","naClass","naNomenclature",NA,"NA","NA","naUnitSet","NA","naAggrSet","sampleQualitySet","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","NA","NA","Échantillon renversé","Le contenu de l'échantillon s'est déversé du récipient.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"cat of sampleMat","sSludge","Secondary clarifier sludge","category","Sludge produced by secondary clarifiers","NA","naDomain","naSpecimenSet","waterCompartment","colGrp","naClass","naNomenclature",NA,"NA","sampleMatCat","naUnitSet","NA","naAggrSet","NA","active","1.0","2.0","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","NA","NA","Boues du décanteur secondaire","Boue provenant d'un décanteur secondaire.","NA","secondary sludge",NA,"sample_matrix",NA,NA,NA,NA,"not included",NA,"Sample","variableCategories",NA,"type","sSludge","NA"
NA,NA,"sss","Social services shelter","category","Other type of social services shelter","NA","naDomain","naSpecimenSet","anyCompartment","colGrp","naClass","naNomenclature",NA,"NA","shedCat","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","NA","NA","refuge","Autre type d'hébergement des services sociaux","NA","Social services shelter",NA,"Institution_type",NA,NA,NA,NA,"not included",NA,"NA","NA",NA,"NA","NA","Added from NWSS v2.0.2"
NA,NA,"stabPnd","Stabilization pond","category","Specifies a site type which is a pond designed and built for wastewater treatment to reduce the organic content and remove pathogens from wastewater.","NA","naDomain","naSpecimenSet","waterCompartment","colGrp","naClass","naNomenclature",NA,"NA","siteTypeCat","naUnitSet","NA","naAggrSet","NA","active","1.0","2.0","description wording, structure","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","NA","NA","Étang de stabilisation","Spécifie un type de site qui est un bassin conçu et construit pour le traitement des eaux usées afin de réduire le contenu organique et d'éliminer les agents pathogènes des eaux usées.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"standardConc","Standard concentration class","class","Specifies a collection of measures/methods relating to standard conentrations.","NA","Phy","siSaSpecimen","anyCompartment","naGroup","standardConc","naNomenclature",NA,"NA","NA","naUnitSet","see unit","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","input","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","input","NA","NA","varchar","NA","NA","0","30","Classe de concentration standard","Spécifie une collection de mesures/méthodes liées aux concentrations standard.","NA","not included",NA,NA,NA,NA,NA,NA,"not included",NA,NA,NA,NA,NA,NA,NA
NA,NA,"pCode","Postal or Zip Code","attribute","The zip code or postal code for a given address, specifying a specifc geographic area.","NA","naDomain","naSpecimenSet","naCompartmentSet","naGroup","naClass","naNomenclature",NA,"NA","NA","naUnitSet","NA","naAggrSet","NA","active","2.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","header","optional","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","varchar","NA","NA","0","30","Code postal ou zip","Le code postal ou zip code pour une adresse donnée, spécifiant une zone géographique spécifique.","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"status","Status","dictionary","Whether the part is still active and can be used in the most current ODM version. Values are 'active' or 'inactive'.","The status of the part or list. 'active' means the part is used in the dictionary version. 'inactive' means the part has been retired and not longer used in the version.","naDomain","naSpecimenSet","naCompartmentSet","naGroup","naClass","naNomenclature",NA,"NA","statusSet","naUnitSet","NA","naAggrSet","NA","active","1.0","2.0","added in version 2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","header","header","NA","varchar","NA","NA","0","30","Statut","Indique si la partie est toujours active et peut être utilisée dans la version la plus récente de l'ODM. Les valeurs sont ""actif"" ou ""inactif"".","NA","not included",NA,NA,NA,NA,NA,NA,"not included",NA,"NA","NA",NA,"NA","NA","NA"
