partID,partLabel,partType,partDesc,partInstr,domainID,specimenSet,compartSet,groupID,classID,nomenclatureID,ontologyRef,latExp,catSetID,unitSetID,aggScaleID,aggSetID,qualitySetID,status,firstRel,lastUp,changes,methodSteps,methodStepsRequired,methodStepsOrder,methodSets,methodSetsRequired,methodSetsOrder,measures,measuresRequired,measuresOrder,measureSets,measureSetsRequired,measureSetsOrder,datasets,datasetsRequired,datasetsOrder,sites,sitesRequired,sitesOrder,samples,samplesRequired,samplesOrder,addresses,addressesRequired,addressesOrder,contacts,contactsRequired,contactsOrder,organizations,organizationsRequired,organizationsOrder,instruments,instrumentsRequired,instrumentsOrder,polygons,polygonsRequired,polygonsOrder,languageLUs,translationLUs,partLUs,setLUs,refLink,dataType,minValue,maxValue,minLength,maxLength
unitlessUnit,Unitless unit set,unitSet,Unit set for measurements that does not have units.,NA,naDomain,naSpecimenSet,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,unitlessUnits,other,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
unitSet,Unit Set Part Type,dictionary,The part type for unit sets.,Only used for the dictionary entries of parts.,naDomain,naSpecimenSet,anyCompartment,naGroup,naClass,naNomenclature,,NA,partTypeCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,input,NA,varchar,NA,NA,0,15
unitSetID,Unit Set ID,attribute,An idenfication of a set of units that can be used for a measure or method.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,header,NA,NA,categorical,NA,NA,0,28
untracent,Ultracentrifugation,category,Ultracentrifugation,NA,Che,naSpecimenSet,waterCompartment,procGrp,naClass,naNomenclature,,NA,methodConcCat,naUnitSet,NA,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
upperCI95,Upper limit of a 95% confidence interval,aggregation,Specifies the the upper limit of a 95% confidence interval.,"Should typically be linked to a lower limit, and some indication of data spread (ie. standard deviation), and a mean/median measure.",allDo,anySpecimen,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,quantitative,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,see unit,see unit,0,10
uq,Unquantifiable,quality,"Unquantifiable, Ct value exceeds the maximum value of the standard curve. There was a detect, but we cannot quantify it with certainty.",NA,Bio,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,pcrQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
uSCm,Micro-Siemens per centimetre,unit,Micro-siemens per centimetre.,NA,Phy,siSaSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,$\mu S / {cm}$,NA,naUnitSet,quantitative,naAggrSet,genQualitySet,active,2.0,2.0,description wording.,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,0,NA,0,NA
uSiteMeasureID,U site measure ID,attribute,Unique identifier for each measurement for a site.,"Deprecated in version 2, please do not use. MeasureID will be associated with site, with site specified as the specimen as well.",naDomain,naSpecimenSet,waterCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,1.0,deprecated,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,12
v2930l,v2930l delta-variant gene target,measure,v2930l delta-variant gene target,NA,Bio,saSpecimen,anyCompartment,sarsCov2,mutation,naNomenclature,,NA,NA,geneticUnits,see unit,naAggrSet,pcrQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
validationStudy,Validation study,category,A meaure or sample taken for a validation study.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,purposeCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,Input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
value,Value,attribute,"Value of a measure, observation or attribute.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,header,mandatory,11,NA,,NA,header,mandatory,16,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28
varchar,Variable Character Data Type,dictionary,The data type for variable character data.,Only used for the dictionary entries of parts.,naDomain,naSpecimenSet,anyCompartment,naGroup,naClass,naNomenclature,,NA,dataTypeCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,15
varFreq,Frequency of Variants Detected,unit,A description of the frequency of a variants detected.,Measured by sequencing.,Bio,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,quantitative,naAggrSet,pcrQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,integer,0,100,0,10
variant,Variants class,class,Specifies a collection of measures/methods relating to variants of a pathogen.,NA,Bio,saSpecimen,anyCompartment,naGroup,variant,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
varOth,Variants Other,measure,Used for reporting variants detected for which a specific measureID doesn't already exist. The ODM team will periodically migrate collected responses in this category into set measureIDs.,"Please write in an official name for the new variant that was detected, and specify which nomenclature you're using with the nomenclatureID.",Bio,saSpecimen,anyCompartment,sarsCov2,variant,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
vax1,Population with 1 dose of vaccine,unit,A measure of the population with a single dose of vaccine.,NA,Bio,poSpecimen,humanCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,quantitative,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,integer,0,NA,0,10
vax2,Population with 2 doses of vaccine,unit,Population with 2 doses of vaccine,NA,Bio,poSpecimen,naCompartmentSet,naGroup,naClass,naNomenclature,,$people$,NA,naUnitSet,NA,naAggrSet,genQualitySet,active,2.0,2.0,now a unit for any group or biologic infection,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,integer,0,NA,0,30
vax3,Population with 3 doses of vaccine,unit,Population with 3 doses of vaccine,NA,Bio,poSpecimen,naCompartmentSet,naGroup,naClass,naNomenclature,,$people$,NA,naUnitSet,NA,naAggrSet,genQualitySet,active,2.0,2.0,now a unit for any group or biologic infection,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,integer,0,NA,0,30
virusMisc,Miscellaneous viruses group,group,A group of measures/methods related to miscellaneous viruses.,"The miscallenous viruses are often measured for normalization or standardization and have only one measure or method. When a virus has many measures, they will be given their own groupID in updated dictionary versions.",Bio,naSpecimenSet,anyCompartment,virusMisc,naClass,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
vol,Size in volume,measure,Total volume of water or sludge sampled.,NA,Phy,saSpecimen,anyCompartment,measGrp,physical,naNomenclature,,NA,NA,volumeUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,NA,input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,see unit,see unit,0,null
volPr,Volume proportional sample,category,A volume proportional sample generally collected by an autosampler.,Used for water or air testing,naDomain,naSpecimenSet,airWaterCompartment,colGrp,naClass,naNomenclature,,NA,collectCat,naUnitSet,NA,naAggrSet,sampleQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
volumeUnits,Volume unit set,unitSet,Unit set of volume measurements.,NA,naDomain,naSpecimenSet,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,volumeUnits,quantitative,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
vss,Volatile Suspended Solids,measure,Volatile suspended solids,NA,Che,siSaSpecimen,waterCompartment,miscMeas,standardConc,naNomenclature,,NA,NA,stdConcentrationUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,"description wording, structure",input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
vssIg,Volatile suspended solids - Ignition,measure,"A water quality measure, captured by via the loss on ignition of the mass of measured total suspended solids. This ignition generally takes place in an oven at a temperature of 550 °C to 600 °C. It represents the amount of volatile matter present in the solid fraction of the measured solution.",NA,Phy,saSpecimen,waterCompartment,measGrp,standardConc,naNomenclature,,NA,NA,stdConcentrationUnits,see unit,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
water,Water depreciated,category,"Non-wastewater, coming from any kind of water body.",NA,naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,sampleMatCat,naUnitSet,NA,naAggrSet,NA,depreciated,2.0,2.0,NA,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
waterCompartment,Water compartment set,compartmentSet,A compartment set for measures and methods in the water compartment.,NA,allDo,anySpecimen,waterCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,15
watTemp,Wastewater Temperature,measure,Temperature of the wastewater.,NA,Phy,siSaSpecimen,waterCompartment,miscMeas,tempClass,naNomenclature,,NA,NA,temperatureUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,"description wording, structure",input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
weath,Weather,measure,A measure for weather captured through qualitative categories; part of a larger suite of weather measures that may be useful when collecting samples from outdoor sources.,NA,Phy,siSpecimen,anyCompartment,siteFeat,naClass,naNomenclature,,NA,weathCatSet,unitlessUnits,see unit,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
weathCatSet,Weather Category Set,categorySet,A category set of the valid qualitative categories for the qualitative weather measure.,NA,naDomain,siSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,weathCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
w,Water compartment,compartment,"A measure or observation made from a substance in the water, including wastewater.",NA,allDo,anySpecimen,waterCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,1
who,WHO nomenclature,nomenclature,Specifies variant or genetic nomenclature as set out by the World Health Organization.,NA,Bio,naSpecimenSet,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
wI,Wide 95% interval,quality,"The 95% interval is too wide, low confidence in results.","If there are multiple issues to flage, use the multiple issues flag and explain the details in the notes section.",naDomain,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,seqQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
wind,Wind Speed,measure,A measure for wind speed; part of a larger suite of weather measures that may be useful when collecting samples from outdoor sources.,NA,Phy,siSpecimen,anyCompartment,siteFeat,naClass,naNomenclature,,NA,NA,windSpeedUnits,see unit,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
windSpeedUnits,Wind speed unit set,unitSet,Unit set for wind speed measurements.,NA,naDomain,naSpecimenSet,airCompartment,naGroup,naClass,naNomenclature,,NA,NA,windSpeedUnits,quantitative,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,NA,NA
wMeasureID,Measure identification (wide table),attribute,Unique identifier for wide table only. Use when all measures are performed on a single sample at the same time and same laboratory. Suggestion: siteID_sampleID_LabID_reportDate_ID.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
wrongStorage,Sample stored incorrectly,quality,Sample was stored inappropriately.,NA,naDomain,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,sampleQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
wrongTemp,Sample stored at wrong temperature,quality,Sample was stored at an inappropriate temperature.,NA,naDomain,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,sampleQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
wwtpCap,Wastewater Treatment Plant Designed Capacity,measure,"A measure for the designed capacity of a wastewater treatment plant, in terms of how much water it was designed to be able to hold and process.","Maps to units of either million gallons per day, or population equivalents.",Phy,siSpecimen,waterCompartment,siteFeat,naClass,naNomenclature,,NA,NA,capacityUnits,see unit,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
wwtpInd,Industrial wastewater treatment plant,category,Industrial wastewater treatment plant,NA,naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,siteTypeCat,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
wwtpMuC,Municipal wastewater treatment plant for combined sewage,category,Municipal wastewater treatment plant for combined sewage,NA,naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,siteTypeCat,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
wwtpMuS,Municipal wastewater treatment plant for danitary dewage only,category,Municipal wastewater treatment plant for sanitary sewage only,NA,naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,siteTypeCat,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
y505h ,y505h omicron-variant gene target,measure,y505h omicron-variant gene target,NA,Bio,saSpecimen,anyCompartment,sarsCov2,mutation,naNomenclature,,NA,NA,geneticUnits,see unit,naAggrSet,pcrQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
country,Country,attribute,The country where a site or organization is located; part of the address.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,header,mandatory,8,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
zymoEnv,zymo environ water rna kit/ zymo environ water rna kit (cat. r2042),category,Nucleic acid extraction performed using the zymo environ water rna kit/ zymo environ water rna kit (cat. r2042).,NA,Bio,saSpecimen,anyCompartment,procGrp,naClass,naNomenclature,,NA,extractCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
zymoQuick,zymo quick-rna fungal/bacterial miniprep #r2014,category,Nucleic acid extraction performed using the zymo quick-rna fungal/bacterial miniprep #r2014 kit.,NA,Bio,saSpecimen,anyCompartment,procGrp,naClass,naNomenclature,,NA,extractCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
wwtp,Wastewater Treatment Plant,category,A general site type for wastewater treatment plants.,"Used as a catch-all category for industrial or municipal wastewater treatment plants that carry combined or sanitary sewage, or lagoons.",naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,siteTypeCat,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
arTemp,Arrival temperature,measure,The temperature of a sample upon arrival at the laboratory for analysis.,NA,Phy,siSaSpecimen,waterCompartment,miscMeas,tempClass,naNomenclature,,NA,NA,temperatureUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,added,input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
upstream,Upstream sites,category,A general site type for upstream wastewater sampling sites.,"A catch-all category for upstream wastewater sampling sites, including major sewer pipelines and pumping stations.",naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,siteTypeCat,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
statusCat,Status category set,categorySet,A category set for partID = Status to indicate whether a part is in current use or not.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in V2.0,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
primer,Genetic primer,method,Method ID used for indicating the primer used for a PCR or sequencing assay.,NA,Bio,saSpecimen,anyCompartment,measGrp,naClass,naNomenclature,,NA,primerCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,input,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
primerCat,Genetic primer category set,categorySet,The category set for genetic primers used in sequencing or PCR assays.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,primerCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,naUnitSet,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
qual,Qualitative,aggregationScale,"The ""qualitative"" aggregation scale.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in V2.0,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,NA,NA
quant,Quantitative,aggregationScale,"The ""quantitative"" aggregation scale.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in V2.0,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,NA,NA
aggScaleCat,Aggregation Scale Part Type,dictionary,Dictionary entry for partType = aggregationScale.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in V2.0,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
